arch,mode,spawn_seed,repeats,catches_mean,catches_std,catch_rate_per_minute_mean,catch_rate_per_minute_std,capture_success_mean,capture_success_std,time_to_first_catch_s_mean,time_to_first_catch_s_std,time_to_competence_s_mean,time_to_competence_s_std,learning_auc_mean,learning_auc_std,flies_per_energy_spent_mean,flies_per_energy_spent_std,net_energy_balance_per_catch_mean,net_energy_balance_per_catch_std,movement_efficiency_px_per_catch_mean,movement_efficiency_px_per_catch_std,visible_but_ignored_ratio_mean,visible_but_ignored_ratio_std,avg_acceleration_px_s2_mean,avg_acceleration_px_s2_std,avg_jerk_px_s3_mean,avg_jerk_px_s3_std,tongue_usage_ratio_mean,tongue_usage_ratio_std,reaction_latency_mean_s_mean,reaction_latency_mean_s_std,ttc_mean_s_mean,ttc_mean_s_std,compute_per_catch_s_mean,compute_per_catch_s_std,catch_rate_low_energy_mean,catch_rate_low_energy_std,catch_rate_mid_energy_mean,catch_rate_mid_energy_std,catch_rate_high_energy_mean,catch_rate_high_energy_std,strike_rate_low_energy_mean,strike_rate_low_energy_std,strike_rate_mid_energy_mean,strike_rate_mid_energy_std,strike_rate_high_energy_mean,strike_rate_high_energy_std,wall_clock_s_mean,wall_clock_s_std,adult_time_s_mean,adult_time_s_std,avg_spike_rate_mean,avg_spike_rate_std,avg_spike_count_mean,avg_spike_count_std,spikes_per_catch_mean,spikes_per_catch_std,avg_food_prediction_error_mean,avg_food_prediction_error_std,avg_hunger_bias_mean,avg_hunger_bias_std,avg_reward_seek_bias_mean,avg_reward_seek_bias_std,avg_predation_bias_mean,avg_predation_bias_std,avg_prey_permission_mean,avg_prey_permission_std,avg_fast_target_lock_mean,avg_fast_target_lock_std,avg_fast_loop_gate_mean,avg_fast_loop_gate_std,avg_fast_strike_drive_mean,avg_fast_strike_drive_std,avg_maturity_readiness_mean,avg_maturity_readiness_std,avg_maturity_stability_mean,avg_maturity_stability_std,study_key,study_label,study_family,study_role,arch_label_ru,arch_short_label,arch_folder_name,arch_family,arch_branch,chronology_group,chronology_order,homeostatic_catch_delta,homeostatic_strike_delta,avg_task_set_bias_mean,avg_task_set_bias_std
SNN,developmental,1,5,15.0,8.461678320522472,0.9,0.5077006992313483,1.0,0.0,0.134,0.004898979485566361,637.1750000000001,242.55045851327515,1.9100771161364836,0.2744503699142179,0.1450767499107833,0.03751113569554227,-2.4155305133566287,2.080347403024455,27.47053587617909,10.584741201335786,0.014670502686860782,0.009380607839969803,3.413106891671821,0.7152641386718548,598.9427595450782,126.08595472798598,1.0,0.0,0.12835744810744812,0.0204381514894335,2.146825339366516,2.1535726046860613,2.1258620964951183,1.2724315209611228,0.26650705391262536,0.18897580951483442,0.6078778369605939,0.26863915871604227,3.358842281607303,0.6190771072402227,0.26650705391262536,0.18897580951483442,0.6078778369605939,0.26863915871604227,3.358842281607303,0.6190771072402227,22.827979400006008,0.5726794880805408,277.8825,309.9135947627177,0.02741155681818182,0.004303518555115411,9.648868,1.5148385314006243,82857.93752639517,34459.63022112871,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN,developmental,2,5,11.8,3.867815921162743,0.708,0.2320689552697646,1.0,0.0,0.202,0.058787753826796275,43.56,8.203645531103842,3.1605711655870534,0.6019513320885487,0.129198917025004,0.015719731878644123,-2.8600840336134454,0.9893058569859782,39.82385696200139,27.809267998428762,0.022154285935884793,0.03753065841880919,2.5875738658374057,0.9661905585141647,451.21934847578314,167.3620017337715,1.0,0.0,0.09203333333333333,0.02261965713464483,0.9776415966386555,0.36580496612582586,2.3007932192575526,0.8020408022363772,0.015740594994502113,0.031481189989004225,0.0,0.0,6.554488414547092,1.4523064878110126,0.015740594994502113,0.031481189989004225,0.0,0.0,6.451377914461186,1.419487886527074,24.109537239998463,0.8629290308761999,25.234,19.142067390958587,0.031037176136363635,0.00955730278642435,10.925086,3.3641705808213707,100200.11733893558,46552.99001472852,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN,developmental,3,5,10.0,4.242640687119285,0.5999999999999999,0.25455844122715704,1.0,0.0,0.188,0.007483314773547889,419.645,254.835,2.199311072265096,0.48039330622292054,0.12053846153846152,0.017175736291634287,-3.457142857142857,1.1399168525989087,31.85636845943025,25.038668226750765,0.01811582038851417,0.01171595559091065,3.244742168805574,1.3454913586714599,569.7153982749892,239.78000922301806,1.0,0.0,0.1385989010989011,0.023909785903959736,1.1726031746031746,0.357551735610661,2.5025991583805407,0.8070573523128362,0.07209439202034837,0.10304115701070811,0.42868968983015787,0.2685255838868946,3.241842160186453,0.7569651233101964,0.07209439202034837,0.10304115701070811,0.42868968983015787,0.2685255838868946,3.241842160186453,0.7569651233101964,21.891258319996997,0.9906004489978831,122.894,83.75204226763667,0.023914767045454543,0.005615422704784484,8.417998,1.9766287920841383,98274.13174603175,47912.250635441655,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN,developmental,4,5,14.6,6.740919818541087,0.876,0.40445518911246514,1.0,0.0,0.16,0.006324555320336764,248.66750000000002,226.390651791875,2.97231238543447,0.8244254624607271,0.1357051282051282,0.019116756042911874,-2.521245421245421,1.0902378907874961,33.97754001589793,40.22267102749873,0.0168677548337117,0.01585242642440073,3.2735678600300857,1.1325169642583908,578.090970187121,204.4865564915534,1.0,0.0,0.1221391812865497,0.020838287138541432,1.0302594627594628,0.49193504880066957,2.177978498189515,1.011336109991911,0.19880950693460772,0.24512041583879943,0.19974639251642526,0.26252394871317625,4.992399858494788,1.667367900932638,0.19880950693460772,0.24512041583879943,0.19974639251642526,0.26252394871317625,4.741269745606731,1.53578068277878,25.586560600000666,0.8547891817066967,52.198,81.1602512071026,0.027333301136363636,0.009735646519628388,9.621322000000001,3.426947574909193,88796.73927960928,72134.59967702568,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN,developmental,5,5,7.0,3.4058772731852804,0.41999999999999993,0.20435263639111678,1.0,0.0,0.782,0.17220917513303408,431.20500000000004,158.735,1.4318929864371275,0.34260472173350254,0.10040616246498599,0.02798403444198014,-5.8954545454545455,3.3680437954789815,107.41745382644346,102.3469479004305,0.01850959505726825,0.028569505312439646,3.2819090292328057,0.8900395690443166,575.046369185021,156.37830804196156,1.0,0.0,0.15833730158730158,0.04247127955215951,1.073148484848485,0.3877825790246918,5.54373740015224,3.315412663712289,0.1334030114397009,0.1750609993928511,0.23654618155744606,0.19768375356445592,2.6371360572278397,0.3165173652209402,0.1334030114397009,0.1750609993928511,0.23654618155744606,0.19768375356445592,2.6371360572278397,0.3165173652209402,27.804976660004467,1.2192088563871644,149.39666666666668,85.42513616546881,0.030503323863636366,0.008679203534972839,10.73717,3.0550796443104393,238992.74227272728,185828.9974895915,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN,developmental,6,5,12.6,6.2801273872430325,0.756,0.376807643234582,1.0,0.0,0.752,0.20341091416145793,234.92999999999998,88.64684577956888,1.8381163797515954,0.6869100924989859,0.12621479004087702,0.028273131626531986,-3.42436974789916,2.2685963060701786,33.85691583936266,28.238689435777182,0.015088995141357702,0.010739093892247538,3.5018640446067137,0.8358660553877304,620.0704299536844,144.96374335679195,1.0,0.0,0.16162418300653597,0.04167834207817336,1.196750700280112,0.2694959705324257,3.0995495612185495,2.0339267787276167,0.16240493730845668,0.12405158855692569,0.5012876907590207,0.33004460927122853,2.382662521550982,0.4439213190038723,0.16240493730845668,0.12405158855692569,0.5012876907590207,0.33004460927122853,2.382662521550982,0.4439213190038723,27.24437223999994,0.3224560075157758,228.5075,116.71477699396078,0.02592308522727273,0.004230407199296787,9.124925999999999,1.4891033341524686,102435.03459383754,68741.12637767899,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN,developmental,7,5,21.8,11.93984924527944,1.3079999999999998,0.7163909547167663,1.0,0.0,0.20800000000000002,0.003999999999999992,60.26333333333333,21.070385747668585,3.906226099634099,1.1626823906879709,0.14590259740259742,0.02602611983783713,-2.095560519335474,1.3559435660603407,41.81821928392549,36.953543461071014,0.009533075775493926,0.008859264798023216,3.8630927416208776,1.0845718347133504,683.1414228623245,194.67773196043657,1.0,0.0,0.10320790499822759,0.020295711293021976,1.2127966634091862,0.5297275642112771,1.8896052492430093,1.2258790854181552,0.12453642061760939,0.17826688590493314,0.4772229297515677,0.39253472799142464,4.827931454938033,1.2199721980723504,0.12453642061760939,0.17826688590493314,0.4772229297515677,0.39253472799142464,4.827931454938033,1.2199721980723504,27.073344159999397,0.6242026934429628,3.166,0.9631323896536759,0.03640738068181818,0.007564555597349729,12.815397999999998,2.6627235702671053,94085.07830866954,70015.21774046123,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN,developmental,8,5,15.0,6.260990336999411,0.9,0.3756594202199646,1.0,0.0,0.14,0.006324555320336755,78.8425,77.14943044993916,3.0913455108028156,1.1516636483747653,0.1346051282051282,0.02837729088088449,-2.9157894736842107,2.323098513537708,45.48863310466867,38.88625929135794,0.007066584438548723,0.004048375686116231,4.038761547196094,0.6204579357241827,715.0934308864448,115.08035430193621,1.0,0.0,0.12379864253393666,0.01721637868872725,0.8335649122807018,0.3166544067996604,2.6740184161575584,2.225533219571367,0.12091699970632666,0.07799788241156874,0.40994942681998775,0.3569829910682507,5.200268506314475,2.5952844321377286,0.12091699970632666,0.07799788241156874,0.40994942681998775,0.3569829910682507,5.200268506314475,2.5952844321377286,27.046416179995866,0.8210796252220006,75.33,77.10125323235674,0.031351710227272726,0.002090913539659917,11.035802,0.7360015659602905,108510.53894736842,87112.44309810296,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN,developmental,9,5,13.8,8.133879763065101,0.828,0.48803278578390613,1.0,0.0,0.21600000000000003,0.02497999199359359,149.33,105.7347693523753,2.1311125878212183,0.7479914952101393,0.12792943686288918,0.032850857313873515,-3.6302665628263795,3.2319243238083435,82.99610652322063,115.05375886515519,0.011511387173949702,0.015291379649448884,2.9562393422133253,0.9997414078474633,523.1001840032216,183.2108760349931,1.0,0.0,0.11297239057239057,0.02971958325742093,4.525691774891775,7.02972168272518,3.467538097117258,3.164596687806298,0.19859437625281426,0.1683258837116856,0.331177703044787,0.3124484370139937,3.7581478996196322,1.1880577617062638,0.19859437625281426,0.1683258837116856,0.331177703044787,0.3124484370139937,3.7581478996196322,1.1880577617062638,27.934644840002875,1.1521227955030646,144.525,106.54262844045101,0.03438113068181818,0.010837905000222156,12.102158,3.814942560078198,180920.86904761905,220277.17955118848,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,,,,
SNN_FROZEN,adult,0,5,26.2,2.6381811916545836,1.5719999999999998,0.15829087149927498,1.0,0.0,0.136,0.004898979485566361,8.022,2.540719583110265,6.369862737199851,0.34854366363622447,0.16432117289759168,0.004048098216375209,-1.0892654039809226,0.1470722310789596,2.451277645342661,0.10449041850595654,0.0,0.0,2.7628072602937626,0.39089362701941144,474.23027133872665,68.16880990996319,1.0,0.0,0.20107774891774893,0.022680177932792686,1.052118148148148,0.18080751454909474,0.9391458322585187,0.0967254655799183,0.4001415927265505,0.06966256454918761,0.32688860233872064,0.18330379941028277,12.365475364739613,1.8962127925302454,0.4001415927265505,0.06966256454918761,0.32688860233872064,0.18330379941028277,12.27945385936328,2.067045109764134,24.354003619996366,0.3466327858940354,0.0,0.0,0.015225210227272728,0.0007817239869177761,5.359274,0.27516684339505737,20549.453320191158,941.7803099031296,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,1,5,16.4,2.5768197453450252,0.984,0.15460918472070154,1.0,0.0,0.134,0.007999999999999997,9.074,1.8426567775904443,3.7611690880205133,0.20037702987572606,0.15031198867925108,0.011963533103666345,-1.69246007972942,0.4991850116375416,4.0201894206316044,0.6270622521585999,0.0,0.0,2.666632404216735,0.64853401877115,455.8033661722995,112.84492930019499,1.0,0.0,0.22642279942279941,0.05546165757248967,1.1970091575091577,0.2350569045773155,1.5106379161356358,0.2469809330397902,0.3859538679470252,0.16119140911615165,0.2589296502184551,0.34306819073059885,6.999963137292243,1.663861840653335,0.3859538679470252,0.16119140911615165,0.2589296502184551,0.34306819073059885,6.999963137292243,1.663861840653335,24.16256414000236,0.4854923847239256,0.0,0.0,0.015338960227272727,0.0016601725389793981,5.3993139999999995,0.5843807337207481,33212.22097069597,2359.394499494837,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,2,5,24.0,3.4641016151377544,1.44,0.2078460969082652,1.0,0.0,0.132,0.0040000000000000036,8.08,3.7801111094781334,6.064053829388374,0.7500109545002694,0.16013053676597372,0.004626556965804621,-1.250161030152674,0.18193797925892127,2.6763105294470164,0.5799085413475249,0.0,0.0,2.5738256898101626,0.3292995172715305,443.0056647021608,56.41388928219319,1.0,0.0,0.19501470588235295,0.03284448257145642,1.1309208617913267,0.0632465430577279,0.921228581347966,0.15634094635607584,0.2490910057655773,0.21652775696079776,0.22351106792220782,0.28957892196423757,10.243123836927907,2.837913037187047,0.2490910057655773,0.21652775696079776,0.22351106792220782,0.28957892196423757,9.89536715924396,2.765646732868452,21.644182919999004,1.7167396388301102,0.0,0.0,0.015136443181818181,0.0005026793755052703,5.328028,0.1769431401778547,22693.055140842276,3514.9314234262474,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,3,5,18.2,1.9390719429665315,1.092,0.1163443165779919,1.0,0.0,0.15,0.006324555320336755,70.488,79.6370364591752,3.60318886366181,0.45087780151387963,0.15254179280611457,0.0040832972772576505,-1.560277401285709,0.17551570464092273,4.193455336811096,0.8062454268207482,0.0,0.0,3.171725148093473,0.6366992881195668,543.2110411956367,111.24027247050716,1.0,0.0,0.23262185110211425,0.055250131308420915,1.4515338235294117,0.14837479864755473,1.0925872414286713,0.11787833925744082,0.5585821532681481,0.12363215088739274,0.2609249914801895,0.2590729159740517,6.841995799756532,1.7940063140088687,0.5585821532681481,0.12363215088739274,0.2609249914801895,0.2590729159740517,6.841995799756532,1.7940063140088687,19.65750314000179,0.2690056440367007,0.0,0.0,0.016156789772727272,0.001445570389601047,5.687189999999999,0.5088407771395682,31414.400063025212,2637.082913755209,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,4,5,21.6,5.083306010855534,1.2959999999999998,0.304998360651332,1.0,0.0,0.13,0.0,43.672000000000004,61.50921960161745,4.686810970445171,0.9416502059673174,0.1562175427091791,0.009054757078678833,-1.4219689254878083,0.35662392672430343,3.5447931564993476,0.9174474200720539,0.0,0.0,2.9946317993084195,0.5690862952536743,514.0060665664316,100.42900762851629,1.0,0.0,0.22744904214559386,0.039854606975311284,1.2848325436024077,0.2154047843805091,0.94977114695096,0.19515891654229037,0.41282812463167184,0.20532105231763084,0.3971930983629831,0.23117764784029068,6.6180972950359545,2.328776722077898,0.41282812463167184,0.20532105231763084,0.3971930983629831,0.23117764784029068,6.542061304667182,2.363373287968535,19.552123660003417,0.1153707808660528,0.0,0.0,0.015998852272727272,0.001201110645823196,5.631596,0.42279094732976497,27196.941088130883,5565.600755190681,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,5,5,12.8,1.6,0.768,0.09599999999999997,1.0,0.0,0.8720000000000001,0.5923647524962977,334.73400000000004,178.9034213870713,2.740775025531073,0.30813911393108717,0.13917758015172074,0.011542349569544386,-2.2317968716186494,0.5655461374709263,4.421682184841416,0.5581513672807826,0.0,0.0,2.348424592848916,0.42370861288415446,402.30797445747606,74.36314090326596,1.0,0.0,0.2642769230769231,0.037754692486282125,1.4464000000000001,0.161148264269036,1.7360172594357983,0.2799849069439679,0.3083145601727065,0.13282372226361472,0.17222040747658107,0.22879008499787953,5.117928853125945,1.5204614063674993,0.3083145601727065,0.13282372226361472,0.17222040747658107,0.22879008499787953,5.117928853125945,1.5204614063674993,21.779536039999222,1.1363233011521678,0.0,0.0,0.014524414772727274,0.0009593519942661176,5.112594,0.3376919019816733,40370.31384615385,3947.1094814036987,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,6,5,15.4,1.8547236990991407,0.9239999999999998,0.11128342194594844,1.0,0.0,1.334,0.5041269681340207,488.48199999999997,201.10027492770865,2.453430659455573,0.3783246111141092,0.1485324961287642,0.007999556111722783,-1.7516904546354568,0.3558120470359468,4.988021373839805,0.5912660131243183,0.0,0.0,3.2295701656883,0.36740601184098004,550.5146340775161,62.84022743149604,1.0,0.0,0.22174358974358976,0.03501156003326876,1.5248133448251096,0.10833077063180536,1.4543876037419836,0.1782444588746295,0.7348914968180064,0.09404359784639907,0.27083617947886995,0.2570909022032284,3.68983001003832,0.8699848636639634,0.7348914968180064,0.09404359784639907,0.27083617947886995,0.2570909022032284,3.68983001003832,0.8699848636639634,22.07745642000227,0.7339087182510421,0.0,0.0,0.016098363636363636,0.0009985016173847381,5.6666240000000005,0.35147256931942766,37131.594810026574,3170.8512401783796,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,7,5,20.6,2.8,1.236,0.16799999999999998,1.0,0.0,0.21000000000000002,0.037947331922020565,6.6,1.5223008901002457,4.9196407053261435,0.9365360870780748,0.1562943136061334,0.005696203098452922,-1.407073491496067,0.24395382872714233,3.192898151853927,0.8976471834884813,0.0,0.0,2.71823275923933,0.746080711105742,465.45558957744163,129.08205457421542,1.0,0.0,0.1913692307692308,0.027275672440438013,1.1181291866028709,0.12870419340163977,1.060410275115747,0.16156523598158987,0.46377669555132045,0.25898792332172416,0.11197685811606595,0.2239537162321319,9.944093638488303,1.952253514187549,0.46377669555132045,0.25898792332172416,0.11197685811606595,0.2239537162321319,9.803000164061507,2.075604123531595,21.400787300002413,0.39228559156715254,0.0,0.0,0.015243392045454546,0.001504199154499566,5.365674,0.5294781023838472,26496.885645933013,3995.175612018464,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,8,5,16.2,3.8157568056677826,0.9719999999999999,0.22894540834006694,1.0,0.0,0.13,0.0,116.52000000000001,205.09301187510022,3.82298533955949,0.5683794689002989,0.1444059144589887,0.010696612761901245,-1.9660681057500686,0.5563594919499298,3.909018072518122,0.5969739509934191,0.0,0.0,2.6372348360272726,0.7954556995838353,454.05285885180126,137.32137821798355,1.0,0.0,0.21587442002442003,0.04158939154562704,1.1684825396825396,0.29063183939833304,1.4317701278097599,0.39894178897990695,0.3464710492681885,0.18811811959105473,0.3265610201682308,0.3191311726712664,6.421609387667442,2.157869883764377,0.3464710492681885,0.18811811959105473,0.3265610201682308,0.3191311726712664,6.269286463067297,2.148795842220478,21.70827890000364,0.15158229543860038,0.0,0.0,0.015129448863636364,0.0016915179901464698,5.325566,0.5954143325315574,34240.83746031746,6231.796393830783,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,adult,9,5,19.0,3.1622776601683795,1.1400000000000001,0.18973665961010275,1.0,0.0,0.18,0.008944271909999154,16.474,6.038114275169028,4.325491445008923,0.5106002279706494,0.15327487390582897,0.006871750902704493,-1.5381645076391846,0.31098951813724673,3.816291422799104,0.7961397239733081,0.0,0.0,2.8915127976222137,0.7195699564325573,497.78928234021566,125.22776450672991,1.0,0.0,0.21916828647788403,0.0419057848487305,1.2613179028132993,0.09656822796695663,1.2162748316415315,0.2262384777929584,0.358753617830878,0.1535709805752203,0.4416040502330166,0.15481569903313191,6.557348959130712,2.4125525498160134,0.358753617830878,0.1535709805752203,0.4416040502330166,0.15481569903313191,6.557348959130712,2.4125525498160134,22.42837865999609,0.9765962867023104,0.0,0.0,0.015838954545454545,0.001603864440428869,5.575311999999999,0.5645602830309618,29922.98954694921,4001.372294545985,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,developmental,0,5,26.2,6.144916598294887,1.5719999999999998,0.36869499589769317,1.0,0.0,0.164,0.008000000000000007,16.322,13.31352304989179,6.038994981350269,1.0648166374623742,0.16158513708513708,0.006059480586764369,-1.1971055260528944,0.224562642056347,2.597443601856411,0.20185870636351952,0.0,0.0,2.8167345663136496,0.5598313020771641,486.7717917662891,98.75067017350278,1.0,0.0,0.16974678837052065,0.022210642775697703,1.2267972772841194,0.21190578640667862,0.8465733746239874,0.16474427909901168,0.23866583406388608,0.13607537475056092,0.3303467042356128,0.2216514021456488,11.576347569142701,2.643747699465095,0.23866583406388608,0.13607537475056092,0.3303467042356128,0.2216514021456488,11.438559074482018,2.5413354233042584,21.224770399997944,1.119673961955031,3.992,1.3813095236043222,0.015608545454545455,0.0013013403878597242,5.4942079999999995,0.4580718165266227,21600.55517771702,2775.3883627647588,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,developmental,1,5,19.2,3.3105890714493698,1.152,0.1986353442869622,1.0,0.0,0.134,0.004898979485566361,61.65599999999999,100.99648679038296,4.087507037630255,0.5414702251745265,0.15537355060755076,0.011425225858861373,-1.4697547479860587,0.45849282011278425,4.084134832560968,0.8198250477250827,0.0,0.0,3.2174796205822305,0.8384868679994265,555.8965602305118,144.81524098410225,1.0,0.0,0.20547748783724015,0.04559126625209117,1.5600392857142857,0.2697671828803193,1.1775977900833339,0.23177925979759587,0.40962053451177793,0.2778928515152862,0.4748856927126007,0.3065598760141423,6.71606375358496,2.356981713691543,0.40962053451177793,0.2778928515152862,0.4748856927126007,0.3065598760141423,6.71606375358496,2.356981713691543,21.871872740000253,0.947268989514426,3.996,1.1555535470068015,0.01650790909090909,0.001990811624796815,5.810784,0.700765691928479,30644.495476190477,3087.4451005970786,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
SNN_FROZEN,developmental,2,5,23.0,4.33589667773576,1.38,0.26015380066414556,1.0,0.0,0.20800000000000002,0.05979966555090421,10.414,3.9127310155440025,5.253667511112864,1.3722251432322377,0.16024609211716465,0.005222570449737643,-1.2470527369758684,0.20415841889563538,3.3208605899480452,0.8898283404157367,0.0,0.0,3.0511895698919806,0.4773144197037762,524.3950688444247,80.00638838254451,1.0,0.0,0.19018803675856308,0.0384515140221305,1.4301069116328584,0.25495051798080204,0.9987603197773842,0.17787823222042853,0.5211977387505298,0.2067855759573705,0.24524855608056068,0.1538654394348648,9.653321105977664,3.877838934739525,0.5211977387505298,0.2067855759573705,0.24524855608056068,0.1538654394348648,9.653321105977664,3.877838934739525,22.24397105999815,0.8693270678271151,4.432,1.3262186848329351,0.016025176136363638,0.001112094018108917,5.640862,0.391457094374339,25410.188456393225,4825.565580265045,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,,,,
