arch,mode,training_mode,spawn_seed,repeat,steps_requested,steps_executed,dt,sim_time_s,wall_clock_s,ms_per_step,catches,strike_attempts,successful_strike_episodes,captures_per_strike_attempt,capture_success,false_strike_rate,catch_rate_per_1k_steps,catch_rate_per_minute,time_to_first_catch_s,time_to_competence_s,learning_auc,ttc_mean_s,ttc_median_s,reaction_latency_mean_s,reaction_latency_median_s,energy_initial,energy_final,energy_spent_est,catch_rate_low_energy,catch_rate_mid_energy,catch_rate_high_energy,strike_rate_low_energy,strike_rate_mid_energy,strike_rate_high_energy,flies_per_energy_spent,net_energy_balance_per_catch,path_length_px,movement_efficiency_px_per_catch,avg_speed_px_s,avg_alignment,avg_controller_signal,avg_neural_activity,avg_acceleration_px_s2,avg_jerk_px_s3,tongue_usage_ratio,visible_time_s,visible_but_ignored_ratio,visible_but_ignored_ratio_low_energy,visible_but_ignored_ratio_high_energy,energy_deficit_strike_correlation,strike_opportunity_count,strike_opportunity_conversion,shot_distance_mean_px,shot_distance_std_px,shot_distance_p10_px,shot_distance_p50_px,shot_distance_p90_px,pre_shot_positioning_error_mean_px,pre_shot_positioning_error_p90_px,survived,compute_per_catch_s,avg_visible_target_count,seeded_spawn_stream,model_seed,runtime_seed,adult_reached,adult_step,adult_time_s,catches_before_maturity,avg_juvenile_progress,avg_maturity_readiness,avg_maturity_stability,avg_food_prediction_error,avg_hunger_bias,avg_reward_seek_bias,avg_predation_bias,avg_prey_permission,avg_fast_target_lock,avg_fast_loop_gate,avg_fast_strike_drive,avg_effective_motor_gate,avg_bg_gating_signal,avg_spike_rate,avg_spike_count,burst_ratio,silent_ratio,spikes_per_catch,avg_eligibility_norm,avg_learning_reward,avg_actor_advantage,avg_value_estimate,study_key,study_label,study_family,study_role,arch_label_ru,arch_short_label,arch_folder_name,arch_family,arch_branch,chronology_group,chronology_order,homeostatic_catch_delta,homeostatic_strike_delta,avg_task_set_bias
SNN,adult,False,7,3,100000,100000,0.01,1000.0,23.636848699999973,0.23636848699999974,15,15,15,1.0,1.0,0.0,0.15,0.8999999999999999,0.18,133.0,3.4547748021040356,0.7406666666666666,0.4,0.1190909090909091,0.11,30.0,0.0,105.0,0.17643945186155904,0.6392840019179397,4.993568888551686,0.17643945186155904,0.6392840019179397,4.993568888551686,0.14285714285714285,-2.0,602.3912785090632,40.15941856727088,0.6023912785090633,-0.4734713000935597,0.6152504132295035,0.039314772727272726,3.1646341374719027,562.21384062168,1.0,579.99,0.005448369799479301,0.007135575942915392,0.004758456604944657,-0.019511463643883557,321,0.04672897196261682,91.51679742228522,22.506612034329585,66.25317568519407,102.40065439353549,102.81316983522356,0.0,0.0,0.0,1.5757899133333315,0.78355,True,2107909186,3465495343,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.039314772727272726,13.8388,0.92186,0.03656,92258.66666666667,2982.9405531393872,0.009673641541931734,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-4.817129436690,-4.817129436690,
SNN,adult,False,7,4,100000,100000,0.01,1000.0,22.62419279999449,0.2262419279999449,14,14,14,1.0,1.0,0.0,0.14,0.84,0.19,147.34,2.889265202044475,1.0042857142857142,0.545,0.1425,0.11499999999999999,30.0,0.0,100.0,0.1071505107508376,0.4745709088034499,3.526017736938183,0.1071505107508376,0.4745709088034499,3.526017736938183,0.14,-2.142857142857143,354.9182937962448,25.351306699731772,0.35491829379624484,-0.24747628679627284,0.3681940907231484,0.028385823863636365,3.7457119613829915,656.0425595141454,1.0,317.36,0.0102722460297454,0.0046171799685422905,0.007314725697786333,-0.017334074796836487,112,0.125,89.98838524044298,22.839856355643757,63.48093414617976,102.39010342106218,102.81634622813473,0.0,0.0,0.0,1.6160137714281777,0.37957,True,2107909186,1714605311,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.028385823863636365,9.99181,0.92172,0.0311,71370.07142857143,1562.1027246244914,0.0039583738806928314,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-3.418867226187,-3.418867226187,
SNN,adult,False,8,0,100000,100000,0.01,1000.0,23.506432499998482,0.2350643249999848,5,5,5,1.0,1.0,0.0,0.05,0.3,0.13,,1.4890045719228882,0.506,0.22,0.11499999999999999,0.11499999999999999,30.0,0.0,55.0,0.07433378346574301,0.0,3.9241334205365295,0.07433378346574301,0.0,3.9241334205365295,0.09090909090909091,-6.0,579.9027942782209,115.98055885564418,0.5799027942782209,-0.46482580686709124,0.590876220204177,0.036206676136363636,3.5086600079093886,611.8543182435818,1.0,539.84,0.0038900414937759337,0.0036956315739600115,0.0015212981744421906,-0.016659820562024964,330,0.015151515151515152,69.99454624486214,29.872309582347555,37.42342260691122,73.0224665484573,96.82013055712073,0.0,0.0,0.0,4.701286499999696,0.69662,True,2107909186,1127157510,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.036206676136363636,12.74475,0.92136,0.02631,254895.0,2725.730865714083,0.008378834570172692,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-3.849799637071,-3.849799637071,
SNN,adult,False,8,1,100000,100000,0.01,1000.0,23.035130099990056,0.23035130099990056,29,29,29,1.0,1.0,0.0,0.29,1.7399999999999998,0.13,169.98,2.9772544625821293,1.1786206896551723,1.07,0.18,0.14500000000000002,30.0,0.0,175.0,0.27137042062422084,0.8566125731694741,3.680571046176296,0.27137042062422084,0.8566125731694741,3.680571046176296,0.1657142857142857,-1.0344827586206897,367.2182253849132,12.662697427065972,0.36721822538491317,-0.18853077095835186,0.3846732299075034,0.03212894886363637,3.76490262415538,663.9619516176456,1.0,334.84000000000003,0.009288018157926174,0.006892671261780841,0.012049363521523661,-0.01347474970892251,132,0.2196969696969697,95.48593937990621,17.802079946357924,83.12929632890766,102.52259843190542,102.89841845564189,0.0,0.0,0.0,0.7943148310341399,0.43318,True,2107909186,3449764706,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.03212894886363637,11.30939,0.99004,0.00085,38997.89655172414,1697.9725119312736,0.004954363981358677,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-3.409200625552,-3.409200625552,
SNN,adult,False,8,2,100000,100000,0.01,1000.0,23.69859970000107,0.2369859970000107,20,19,19,1.0526315789473684,1.0,0.0,0.2,1.2,0.13,187.26,2.9427016212010586,0.8275,0.49,0.13999999999999999,0.14500000000000002,30.0,0.0,130.0,0.11160714285721425,0.29645733484861697,4.153686396678512,0.11160714285721425,0.29645733484861697,3.9229260413074836,0.15384615384615385,-1.5,230.45874794257452,11.522937397128725,0.2304587479425745,-0.1295267555155637,0.24593784985898842,0.024368011363636366,3.601685618433064,633.0542659584347,1.0,214.99,0.025443043862505232,0.008777852802160702,0.019451198332754428,-0.01782860995755453,70,0.2857142857142857,94.92721407936648,13.50213038964491,77.53279050773031,102.698213067101,102.94754166716804,0.0,0.0,0.0,1.1849299850000534,0.2765,True,2107909186,2881383495,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.024368011363636366,8.57754,0.9229,0.02712,42887.7,961.8923870994987,0.002183831460416365,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-4.042079253821,-3.811318898450,
SNN,adult,False,8,3,100000,100000,0.01,1000.0,24.563298099994427,0.24563298099994427,22,22,22,1.0,1.0,0.0,0.22,1.3199999999999998,0.13,169.66,3.428404904004096,1.2386363636363635,0.865,0.15764705882352942,0.17,30.0,0.0,140.0,0.0,0.83627578517024,4.006325777545092,0.0,0.83627578517024,4.006325777545092,0.15714285714285714,-1.3636363636363635,584.208026584959,26.55491029931632,0.5842080265849591,-0.40568692407997226,0.6064000657002223,0.0390465625,4.888224340089048,873.9769355476036,1.0,544.01,0.003143324571239499,0.0002403460983816696,0.008086913902957033,-0.019488611718113728,288,0.0763888888888889,91.45318614151064,21.76501200134845,70.14520043093049,102.5255037433366,102.92766814363651,0.0,0.0,0.0,1.1165135499997467,0.7521,True,2107909186,3613241650,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0390465625,13.74439,0.96798,0.01417,62474.5,2743.7214188445223,0.008846235123378917,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-4.006325777545,-4.006325777545,
SNN,adult,False,8,4,100000,100000,0.01,1000.0,23.261939999996684,0.23261939999996684,26,26,26,1.0,1.0,0.0,0.26,1.5599999999999998,0.13,41.32,4.289151229505559,0.8869230769230769,0.49,0.1255,0.11,30.0,0.0,160.0,0.575815738963895,0.3689809974788009,7.413187670698154,0.575815738963895,0.3689809974788009,7.413187670698154,0.1625,-1.1538461538461537,318.86309463042255,12.263965178093175,0.31886309463042256,-0.1777044073660753,0.3364745244411783,0.02818681818181818,4.0450424878157945,719.8866612740018,1.0,288.02,0.011075619748628567,0.01026422091252235,0.01413484971567831,-0.020346682632300633,175,0.14857142857142858,91.80621480254882,20.956974601592158,68.4818661244004,102.47002088224272,102.86929884044244,0.0,0.0,0.0,0.8946899999998725,0.44343,True,2107909186,3347952036,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.02818681818181818,9.92176,0.90963,0.0293,38160.61538461538,1420.5242963676321,0.0040355830279919435,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-6.837371931734,-6.837371931734,
SNN,adult,False,9,0,100000,100000,0.01,1000.0,22.03237369999988,0.2203237369999988,21,21,21,1.0,1.0,0.0,0.21,1.26,0.16,113.15,3.096521194155459,0.9366666666666668,0.81,0.13066666666666665,0.12,30.0,0.0,135.0,0.12728044123893956,0.7778317938749165,4.362644853443493,0.12728044123893956,0.7778317938749165,4.362644853443493,0.15555555555555556,-1.4285714285714286,299.74530643034603,14.273586020492669,0.299745306430346,-0.17092142423584417,0.3167153379407025,0.02731252840909091,3.926614669131079,694.1635871826525,1.0,268.61,0.01217378355236216,0.02788447858870394,0.006717044500419815,-0.018597090922091435,85,0.24705882352941178,97.83357946838504,11.893537028012712,91.60272927228762,102.35926431110889,102.88525027298738,0.0,0.0,0.0,1.0491606523809467,0.3425,True,2107909186,3100866169,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.02731252840909091,9.61401,0.91482,0.03113,45781.0,1366.5476830446141,0.0034414481887813735,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-4.235364412205,-4.235364412205,
SNN,adult,False,9,1,100000,100000,0.01,1000.0,25.35627220000606,0.2535627220000606,6,5,5,1.2,1.0,0.0,0.06,0.36,0.16,,1.82664764393997,0.7783333333333333,0.375,0.21600000000000003,0.12,30.0,0.0,60.0,0.07507225704746279,0.0,3.8744672607515116,0.07507225704746279,0.0,3.099573808601209,0.1,-5.0,593.9670150337838,98.99450250563063,0.5939670150337838,-0.4609844586900487,0.6039512468501108,0.035930880681818184,4.322866117297417,745.0921874484188,1.0,541.52,0.003028512335647806,0.0021424128636918613,0.010660980810234541,-0.015002696219134073,382,0.015706806282722512,90.37011299062205,21.033576462383653,67.2632268117373,102.18011471388434,102.93971476853096,0.0,0.0,0.0,4.226045366667677,0.73798,True,2107909186,982355769,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.035930880681818184,12.64767,0.92397,0.03489,210794.5,2704.4133551278615,0.008487447015781099,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-3.799395003704,-3.024501551554,
SNN,adult,False,9,2,100000,100000,0.01,1000.0,22.747608200006653,0.22747608200006653,22,21,21,1.0476190476190477,1.0,0.0,0.22,1.3199999999999998,0.18,82.77,3.5236503135224164,0.8368181818181818,0.565,0.11941176470588237,0.12,30.0,0.0,140.0,0.4053300906928771,0.4626951995374669,6.462905614648823,0.4053300906928771,0.4626951995374669,6.0589740137332715,0.15714285714285714,-1.3636363636363635,101.35816515720552,4.607189325327524,0.10135816515720551,-0.023577980952795747,0.11592641204605927,0.018787869318181816,3.0238985494344908,537.8020887628845,1.0,84.19,0.02423090628340658,0.04512635379061372,0.0057041699449252555,-0.019683510571473297,53,0.41509433962264153,99.1316587800426,10.118086536137444,97.15090265022195,102.26257680602144,102.89584549991545,0.0,0.0,0.0,1.0339821909093934,0.15616,True,2107909186,3139342770,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.018787869318181816,6.61333,0.9335,0.02039,30060.590909090908,381.1409969815505,-2.5265079830703767e-05,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-6.057575523956,-5.653643923040,
SNN,adult,False,9,3,100000,100000,0.01,1000.0,22.137214300004416,0.22137214300004415,4,4,4,1.0,1.0,0.0,0.04,0.24,0.18,,1.4098874275491466,0.42000000000000004,0.37,0.095,0.11499999999999999,30.0,0.0,50.0,0.0,0.0,3.7854889589907774,0.0,0.0,3.7854889589907774,0.08,-7.5,588.1923092937616,147.0480773234404,0.5881923092937615,-0.4722579432913065,0.5937122770396528,0.03560585227272727,3.197203862282179,553.3261478612923,1.0,537.96,0.001171090787419139,0.0011366096557696471,0.0035182119205298015,-0.018948788040442675,358,0.0111731843575419,83.0997423247793,20.259718311832874,60.28198176289831,87.50559722896772,102.39281896330957,0.0,0.0,0.0,5.534303575001104,0.74783,True,2107909186,3298537367,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.03560585227272727,12.53326,0.88111,0.05529,313331.5,2780.4939844001406,0.00849836475916941,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-3.785488958991,-3.785488958991,
SNN,adult,False,9,4,100000,100000,0.01,1000.0,22.468053000004147,0.22468053000004148,4,4,4,1.0,1.0,0.0,0.04,0.24,0.16,,1.4098874275491466,0.55,0.45000000000000007,0.055,0.05,30.0,0.0,50.0,0.0,0.0,3.83570401150735,0.0,0.0,3.83570401150735,0.08,-7.5,523.4428599535931,130.86071498839829,0.5234428599535932,-0.39776530320731857,0.5301542048606126,0.03198505681818182,3.7083836083774573,647.5462211115052,1.0,456.11,0.0015785665738527986,0.0016535061078490922,0.0019499512512187196,-0.018867101095660834,298,0.013422818791946308,86.52504424439955,22.031289072393164,62.42015466657045,97.40464714553984,101.92625150131643,0.0,0.0,0.0,5.617013250001037,0.59134,True,2107909186,1417211661,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.03198505681818182,11.25874,0.87424,0.03617,281468.5,2349.550162623236,0.006877125192813636,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN (frog_lib_snn),SNN,frog_lib_snn,SNN,baseline,baseline,20,-3.835704011507,-3.835704011507,
SNN_FROZEN,adult,False,0,0,100000,100000,0.01,1000.0,24.778942999997525,0.24778942999997525,24,24,24,1.0,1.0,0.0,0.24,1.44,0.14,7.6000000000000005,6.14813539361405,0.8183333333333334,0.305,0.19333333333333333,0.175,30.0,0.0,150.0,0.4002027694034508,0.0,13.703570140640974,0.4002027694034508,0.0,13.703570140640974,0.16,-1.25,55.99501615950014,2.3331256733125056,0.05599501615950014,0.018852287818397408,0.057145375424793914,0.014444801136363638,2.3488160438799848,399.67190480668063,1.0,19.88,0.0,0.0,0.0,-0.030009472521183855,25,0.96,81.96402643966151,27.517485258993176,36.14220008522475,92.28076900759888,102.84402665989839,0.0,0.0,0.0,1.0324559583332302,0.02861,True,2107909186,1580641035,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.014444801136363638,5.08457,0.91416,0.02802,21185.708333333332,766.6741230411327,-0.027488172963290064,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-13.303367371238,-13.303367371238,
SNN_FROZEN,adult,False,0,1,100000,100000,0.01,1000.0,24.751189299990074,0.24751189299990073,24,24,24,1.0,1.0,0.0,0.24,1.44,0.13,7.99,6.03831966191687,0.9879166666666667,0.425,0.21000000000000002,0.125,30.0,4.611707434070832,145.38829256592916,0.33904530492911,0.29005124238621544,13.369297525506159,0.33904530492911,0.29005124238621544,13.369297525506159,0.1650751898686528,-1.057845523580382,56.24889043927548,2.3437037683031448,0.05624889043927548,0.022663864848600643,0.057627590108933265,0.014539829545454545,2.4497646181530186,420.57384173216826,1.0,23.95,0.0,0.0,0.0,-0.02874994171514948,52,0.46153846153846156,83.87147159616076,26.743253770572654,40.725866711507834,100.11006453622294,102.89635788879865,0.0,0.0,1.0,1.031299554166253,0.03711,True,2107909186,3044773922,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.014539829545454545,5.11802,0.96849,0.0,21325.083333333332,784.0048147197996,-0.028937038522420917,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-13.030252220577,-13.030252220577,
SNN_FROZEN,adult,False,0,2,100000,100000,0.01,1000.0,23.928624399995897,0.23928624399995896,27,27,27,1.0,1.0,0.0,0.27,1.6199999999999999,0.14,5.07,6.8391924064518514,1.0007407407407407,0.49,0.18363636363636363,0.125,30.0,0.0,165.0,0.389029371717827,0.4178854993733408,13.13594662218349,0.389029371717827,0.4178854993733408,13.13594662218349,0.16363636363636364,-1.1111111111111112,70.29726459694272,2.60360239247936,0.07029726459694273,0.025806977034858194,0.0718175722068064,0.015670539772727272,2.9245395725107572,501.8085728869833,1.0,27.29,0.0,0.0,0.0,-0.02684316877666904,34,0.7941176470588235,91.5081559843595,23.874896176746685,56.88878763580885,102.6532915380987,102.93042577590478,0.0,0.0,0.0,0.8862453481479962,0.04911,True,2107909186,3506601044,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.015670539772727272,5.51603,0.91336,0.00927,20429.74074074074,792.5950916944194,-0.026965645689600942,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-12.746917250466,-12.746917250466,
SNN_FROZEN,adult,False,0,3,100000,100000,0.01,1000.0,24.192983000000822,0.24192983000000823,25,24,24,1.0416666666666667,1.0,0.0,0.25,1.5,0.14,12.69,6.076768761114423,1.0836,0.8200000000000001,0.17761904761904762,0.16,30.0,0.0,155.0,0.34186086262915033,0.3786444528587636,8.602150537633293,0.34186086262915033,0.3786444528587636,8.172043010751628,0.16129032258064516,-1.2,61.20532827955892,2.448213131182357,0.06120532827955892,0.026563903130648277,0.06282236574880466,0.014942443181818182,2.6526066269518185,457.56883504757013,1.0,28.150000000000002,0.0,0.0,0.0,-0.02558607340211437,50,0.5,84.70059767443735,29.74776939624547,36.09501532874532,102.61538996676711,102.95230416853566,0.0,0.0,0.0,0.9677193200000329,0.04169,True,2107909186,1347156450,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.014942443181818182,5.25974,0.89313,0.04169,21038.96,788.5286264832677,-0.02633671939910341,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-8.260289675004,-7.830182148122,
SNN_FROZEN,adult,False,0,4,100000,100000,0.01,1000.0,24.118278399997507,0.24118278399997506,31,31,31,1.0,1.0,0.0,0.31,1.8599999999999999,0.13,6.76,6.746897462902058,1.3699999999999999,1.12,0.24080000000000001,0.18,30.0,4.351518058393292,180.64848194160672,0.5305696549532142,0.5478618170752831,13.01641199773415,0.5305696549532142,0.5478618170752831,13.01641199773415,0.1716039884022968,-0.8273703852131196,78.36004110451402,2.527743261435936,0.07836004110451403,0.0395177540868474,0.08073548320642919,0.0165284375,3.438309439973233,591.5282022202309,1.0,43.58,0.0,0.0,0.0,-0.025843104859052175,54,0.5740740740740741,96.41524833582778,18.27388021150809,87.00605949777537,102.73829865047625,102.94369294753824,0.0,0.0,1.0,0.7780089806450808,0.06503,True,2107909186,1369005252,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0165284375,5.81801,0.96856,0.0057,18767.774193548386,852.1300469683132,-0.027564450993954312,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-12.485842342781,-12.485842342781,
SNN_FROZEN,adult,False,1,0,100000,100000,0.01,1000.0,24.078467900006217,0.24078467900006217,21,21,21,1.0,1.0,0.0,0.21,1.26,0.13,8.89,3.7400398563289667,1.6052380952380954,1.41,0.19166666666666668,0.185,30.0,13.155160200442376,121.84483979955762,0.6452306699647637,0.8542597305527998,3.770265175317325,0.6452306699647637,0.8542597305527998,3.770265175317325,0.17235034355616793,-0.8021352285503631,103.85531792595607,4.945491329807432,0.10385531792595608,0.03254471228141847,0.10624790114593229,0.01834403409090909,3.7929826768643853,651.7892606268827,1.0,34.75,0.0,0.0,0.0,-0.009798155419781525,38,0.5526315789473685,93.03086909467577,22.734393755394198,75.23391707667142,102.57998720454802,102.9436146053006,0.0,0.0,1.0,1.1465937095241057,0.04868,True,2107909186,1006228839,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.01834403409090909,6.4571,0.97798,0.0002,30748.095238095237,964.039119949888,-0.02885835671429754,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-3.125034505353,-3.125034505353,
SNN_FROZEN,adult,False,1,1,100000,100000,0.01,1000.0,24.324337700003525,0.24324337700003526,16,16,16,1.0,1.0,0.0,0.16,0.96,0.13,12.08,3.8992130793726716,1.2581250000000002,1.28,0.30428571428571427,0.255,30.0,0.0,110.0,0.23783098144933143,0.4403885205394756,7.611578825970976,0.23783098144933143,0.4403885205394756,7.611578825970976,0.14545454545454545,-1.875,73.16728364584998,4.572955227865624,0.07316728364584998,0.01949356155985906,0.0746542329214007,0.015818920454545454,2.9037420525973734,498.350414536936,1.0,20.44,0.0,0.0,0.0,-0.018928314736032317,25,0.64,92.78902505407224,25.25006174310898,66.91042907228719,102.68337280312178,102.95391598380832,0.0,0.0,0.0,1.5202711062502203,0.02745,True,2107909186,3099301465,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.015818920454545454,5.56826,0.92578,0.045,34801.625,813.7466273849374,-0.02808473162049618,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-7.373747844522,-7.373747844522,
SNN_FROZEN,adult,False,1,2,100000,100000,0.01,1000.0,23.74115420000453,0.2374115420000453,16,16,16,1.0,1.0,0.0,0.16,0.96,0.15,7.92,3.6505912435948287,1.153125,1.0899999999999999,0.22,0.23,30.0,4.360434201529125,105.63956579847087,0.4973062577707629,0.0,7.460830639144098,0.4973062577707629,0.0,7.460830639144098,0.15145840366783864,-1.6024728624044298,58.597990390217596,3.6623743993885998,0.0585979903902176,0.017931892648289684,0.059813187885478694,0.014640767045454545,2.49832226370177,424.6109478620433,1.0,18.85,0.0,0.0,0.0,-0.018032465363279727,17,0.9411764705882353,90.39724914352784,23.826949670343094,63.50841606046872,102.58590064871117,102.89976376210899,0.0,0.0,1.0,1.4838221375002831,0.02757,True,2107909186,1317202180,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.014640767045454545,5.15355,0.98369,0.00016,32209.6875,813.5103303218062,-0.029998159559121673,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-6.963524381373,-6.963524381373,
SNN_FROZEN,adult,False,1,3,100000,100000,0.01,1000.0,23.660409300005995,0.23660409300005994,16,16,16,1.0,1.0,0.0,0.16,0.96,0.13,9.85,4.048693461931107,1.0662500000000001,1.0250000000000001,0.2688888888888889,0.21,30.0,0.0,110.0,0.317095406080532,0.0,8.57755539671132,0.317095406080532,0.0,8.57755539671132,0.14545454545454545,-1.875,52.86206117384114,3.3038788233650713,0.05286206117384114,0.017325473059932747,0.054038303848215126,0.01421877840909091,2.202429443424213,374.2820845067331,1.0,18.31,0.0,0.0,0.0,-0.022830801967504376,18,0.8888888888888888,89.92166188753049,25.023341121517905,58.224939586111226,102.44780082742064,102.87152890975231,0.0,0.0,0.0,1.4787755812503747,0.02703,True,2107909186,1585072844,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.01421877840909091,5.00501,0.94754,0.01765,31281.3125,773.0081212274393,-0.02879080683264287,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-8.260459990631,-8.260459990631,
SNN_FROZEN,adult,False,1,4,100000,100000,0.01,1000.0,25.00845159999153,0.2500845159999153,13,13,13,1.0,1.0,0.0,0.13,0.7799999999999999,0.13,6.63,3.4673077988749905,0.9023076923076924,0.96,0.14727272727272728,0.14,30.0,0.0,95.0,0.2323060244697357,0.0,7.579585649317494,0.2323060244697357,0.0,7.579585649317494,0.1368421052631579,-2.3076923076923075,47.01121519550687,3.6162473227312977,0.04701121519550687,0.011145640199172958,0.047808092576229935,0.013672301136363637,1.9356855844959329,329.98412332890257,1.0,11.86,0.0,0.0,0.0,-0.02212943318475064,20,0.65,89.01455232361342,27.562222817180164,46.36082009968901,102.4281435170649,102.90109030993723,0.0,0.0,0.0,1.9237270461531948,0.01845,True,2107909186,2660373986,1.0,0,0.0,0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.013672301136363637,4.81265,0.96296,0.0,37020.38461538462,730.822966403316,-0.029820199896505705,,,ann_snn_baseline,Базовое сравнение ANN/SNN,baseline,main_baseline,SNN frozen (frog_lib_snn_frozen),SNN frozen,frog_lib_snn_frozen,SNN,baseline_frozen,baseline,21,-7.347279624848,-7.347279624848,
